"","ID","Response","Con","TarRT"
"2885",4,"Loc","Far",0.26621841795
"2886",18,"Loc","Far",0.266442212633
"2887",19,"Loc","Far",0.26675210885
"2888",17,"Loc","Far",0.267366603915
"2889",18,"Loc","Far",0.267428516941
"2890",10,"Loc","Far",0.268528187732953
"2891",1,"Loc","Far",0.268802711204
"2892",1,"Loc","Far",0.270319083723
"2893",1,"Loc","Far",0.270462774918
"2894",10,"Loc","Far",0.270513256738206
"2895",10,"Loc","Far",0.270550456548623
"2896",1,"Loc","Far",0.270726319137
"2897",25,"Loc","Far",0.271883502293777
"2898",14,"Loc","Far",0.27768985613
"2899",23,"Loc","Far",0.278124449219703
"2900",15,"Loc","Far",0.280001496507
"2901",4,"Loc","Far",0.280115165575
"2902",8,"Loc","Far",0.280726190859
"2903",18,"Loc","Far",0.280817622765
"2904",14,"Loc","Far",0.28121095258
"2905",8,"Loc","Far",0.281226130766
"2906",18,"Loc","Far",0.281283129263
"2907",19,"Loc","Far",0.281320210862
"2908",2,"Loc","Far",0.281344711204
"2909",9,"Loc","Far",0.281382403373
"2910",9,"Loc","Far",0.281694948587
"2911",8,"Loc","Far",0.281789639192
"2912",8,"Loc","Far",0.281803544806
"2913",8,"Loc","Far",0.281841288613
"2914",15,"Loc","Far",0.282013835409
"2915",9,"Loc","Far",0.282108475041
"2916",3,"Loc","Far",0.282109969484
"2917",9,"Loc","Far",0.282246537916
"2918",17,"Loc","Far",0.282298569114
"2919",14,"Loc","Far",0.282362468654
"2920",8,"Loc","Far",0.28251405543
"2921",3,"Loc","Far",0.282599648319
"2922",15,"Loc","Far",0.282703155843
"2923",18,"Loc","Far",0.282795528754
"2924",8,"Loc","Far",0.282861033591
"2925",2,"Loc","Far",0.282861083723
"2926",18,"Loc","Far",0.282930280635
"2927",17,"Loc","Far",0.28298226109
"2928",8,"Loc","Far",0.282988170627
"2929",2,"Loc","Far",0.283004774918
"2930",18,"Loc","Far",0.283013383146
"2931",18,"Loc","Far",0.283017356175
"2932",17,"Loc","Far",0.283029937431
"2933",8,"Loc","Far",0.283046441769
"2934",9,"Loc","Far",0.283115638749
"2935",17,"Loc","Far",0.283151114799
"2936",15,"Loc","Far",0.283212034568
"2937",8,"Loc","Far",0.283255357055
"2938",2,"Loc","Far",0.283268319137
"2939",12,"Loc","Far",0.283273616509
"2940",8,"Loc","Far",0.283322898605
"2941",1,"Loc","Far",0.283356907616
"2942",8,"Loc","Far",0.283766884974
"2943",18,"Loc","Far",0.283849705632
"2944",11,"Loc","Far",0.284276144017
"2945",1,"Loc","Far",0.286082074036
"2946",10,"Loc","Far",0.286224225498292
"2947",10,"Loc","Far",0.286344844956246
"2948",10,"Loc","Far",0.286839890387064
"2949",25,"Loc","Far",0.286861978831402
"2950",10,"Loc","Far",0.28721745517609
"2951",10,"Loc","Far",0.287430130587371
"2952",18,"Loc","Far",0.287472445392
"2953",1,"Loc","Far",0.2875348781
"2954",10,"Loc","Far",0.287671758041266
"2955",10,"Loc","Far",0.287906251373112
"2956",10,"Loc","Far",0.28798403435404
"2957",10,"Loc","Far",0.288509443987178
"2958",10,"Loc","Far",0.288707401590607
"2959",10,"Loc","Far",0.288743449732329
"2960",10,"Loc","Far",0.289049085545179
"2961",10,"Loc","Far",0.289489541594217
"2962",1,"Loc","Far",0.290461675713
"2963",18,"Loc","Far",0.291050819669
"2964",11,"Loc","Far",0.291352107658
"2965",10,"Loc","Far",0.292447496697837
"2966",8,"Loc","Far",0.292799574091
"2967",8,"Loc","Far",0.293576964093
"2968",15,"Loc","Far",0.2947043504
"2969",7,"Loc","Far",0.294972067779
"2970",3,"Loc","Far",0.295029677054
"2971",8,"Loc","Far",0.295177765057
"2972",2,"Loc","Far",0.295898907616
"2973",25,"Loc","Far",0.296039677680615
"2974",8,"Loc","Far",0.296487872484
"2975",10,"Loc","Far",0.296494943607285
"2976",12,"Loc","Far",0.296909050095
"2977",8,"Loc","Far",0.297098726213
"2978",8,"Loc","Far",0.297217255012
"2979",18,"Loc","Far",0.297317609853
"2980",18,"Loc","Far",0.297380516136
"2981",8,"Loc","Far",0.297531786742
"2982",18,"Loc","Far",0.297646377956
"2983",22,"Loc","Far",0.29803962579052
"2984",12,"Loc","Far",0.298047322742
"2985",1,"Loc","Far",0.298379259212
"2986",4,"Loc","Far",0.298394191131
"2987",8,"Loc","Far",0.298450881566
"2988",12,"Loc","Far",0.298483362612
"2989",15,"Loc","Far",0.298537660668
"2990",8,"Loc","Far",0.298602187883
"2991",2,"Loc","Far",0.298624074036
"2992",12,"Loc","Far",0.298634337693
"2993",9,"Loc","Far",0.298654499476
"2994",12,"Loc","Far",0.29866380432
"2995",9,"Loc","Far",0.298676351154
"2996",24,"Loc","Far",0.298684111840639
"2997",8,"Loc","Far",0.298709128671
"2998",9,"Loc","Far",0.298785278458
"2999",9,"Loc","Far",0.298908442462
"3000",9,"Loc","Far",0.298940557807
"3001",11,"Loc","Far",0.298987275052
"3002",7,"Loc","Far",0.299002068305
"3003",18,"Loc","Far",0.299013430823
"3004",8,"Loc","Far",0.299019687369
"3005",6,"Loc","Far",0.29902822424
"3006",7,"Loc","Far",0.299032528382
"3007",18,"Loc","Far",0.299055809793
"3008",18,"Loc","Far",0.299104810477
"3009",8,"Loc","Far",0.299106431909
"3010",9,"Loc","Far",0.299228602655
"3011",13,"Loc","Far",0.299325975726
"3012",9,"Loc","Far",0.299433875994
"3013",3,"Loc","Far",0.2994738684
"3014",19,"Loc","Far",0.299525620405
"3015",11,"Loc","Far",0.299535552976
"3016",12,"Loc","Far",0.299542505776
"3017",9,"Loc","Far",0.299548431761
"3018",18,"Loc","Far",0.299603425545
"3019",12,"Loc","Far",0.299609054002
"3020",19,"Loc","Far",0.299621966344
"3021",8,"Loc","Far",0.299638156076
"3022",18,"Loc","Far",0.299646797772
"3023",17,"Loc","Far",0.299738508512
"3024",17,"Loc","Far",0.299749765426
"3025",18,"Loc","Far",0.29980108371
"3026",17,"Loc","Far",0.299819624509
"3027",19,"Loc","Far",0.299824590795
"3028",6,"Loc","Far",0.299885410517
"3029",3,"Loc","Far",0.29994037109
"3030",15,"Loc","Far",0.299954045304
"3031",6,"Loc","Far",0.299996656013
"3032",12,"Loc","Far",0.300016289417
"3033",12,"Loc","Far",0.300017944845
"3034",9,"Loc","Far",0.300023209131
"3035",2,"Loc","Far",0.3000768781
"3036",18,"Loc","Far",0.300158656269
"3037",17,"Loc","Far",0.300167264497
"3038",9,"Loc","Far",0.30024934089
"3039",11,"Loc","Far",0.300324861292
"3040",25,"Loc","Far",0.300329259427685
"3041",11,"Loc","Far",0.300471201172
"3042",17,"Loc","Far",0.300477491801
"3043",11,"Loc","Far",0.300553972598
"3044",19,"Loc","Far",0.300593371797
"3045",18,"Loc","Far",0.300634095338
"3046",15,"Loc","Far",0.300757590305
"3047",17,"Loc","Far",0.300839037388
"3048",12,"Loc","Far",0.300955579556
"3049",10,"Loc","Far",0.300997466226989
"3050",1,"Loc","Far",0.301734481724
"3051",8,"Loc","Far",0.301845837735
"3052",10,"Loc","Far",0.302073874681765
"3053",10,"Loc","Far",0.302123939985722
"3054",2,"Loc","Far",0.303003675713
"3055",18,"Loc","Far",0.303317213874
"3056",1,"Loc","Far",0.303393221096
"3057",1,"Loc","Far",0.303549162462
"3058",10,"Loc","Far",0.303844898721355
"3059",12,"Loc","Far",0.303847944256
"3060",1,"Loc","Far",0.304129555699
"3061",1,"Loc","Far",0.304152400612
"3062",10,"Loc","Far",0.304164644665702
"3063",10,"Loc","Far",0.304450966947187
"3064",10,"Loc","Far",0.304544648409131
"3065",10,"Loc","Far",0.304619615044411
"3066",18,"Loc","Far",0.304982243874
"3067",10,"Loc","Far",0.305198894200904
"3068",1,"Loc","Far",0.305377748799
"3069",10,"Loc","Far",0.305429910084933
"3070",25,"Loc","Far",0.305683227255779
"3071",10,"Loc","Far",0.30652687777057
"3072",1,"Loc","Far",0.30667130064
"3073",10,"Loc","Far",0.307148854198719
"3074",9,"Loc","Far",0.307486550458
"3075",10,"Loc","Far",0.307589695834148
"3076",4,"Loc","Far",0.307914951494
"3077",22,"Loc","Far",0.308551071335311
"3078",20,"Loc","Far",0.308561280322
"3079",9,"Loc","Far",0.309168798585
"3080",25,"Loc","Far",0.309204543743749
"3081",18,"Loc","Far",0.309394623036
"3082",12,"Loc","Far",0.309489644632
"3083",10,"Loc","Far",0.309645869870438
"3084",10,"Loc","Far",0.309848915964653
"3085",18,"Loc","Far",0.309990246215
"3086",10,"Loc","Far",0.310637441823041
"3087",9,"Loc","Far",0.310832174808
"3088",2,"Loc","Far",0.310921259212
"3089",8,"Loc","Far",0.310953352296
"3090",9,"Loc","Far",0.311029170997
"3091",24,"Loc","Far",0.311979121413637
"3092",3,"Loc","Far",0.312207504634
"3093",9,"Loc","Far",0.312845177881
"3094",6,"Loc","Far",0.312926958393
"3095",6,"Loc","Far",0.313003770759
"3096",20,"Loc","Far",0.31319350039
"3097",3,"Loc","Far",0.313411339823
"3098",15,"Loc","Far",0.313432213182
"3099",9,"Loc","Far",0.313467288535
"3100",17,"Loc","Far",0.31357954632
"3101",8,"Loc","Far",0.313660311691
"3102",12,"Loc","Far",0.314106965845
"3103",12,"Loc","Far",0.314127162072
"3104",9,"Loc","Far",0.31417515047
"3105",12,"Loc","Far",0.314232778412
"3106",6,"Loc","Far",0.314267863924
"3107",2,"Loc","Far",0.314276481724
"3108",9,"Loc","Far",0.31427944257
"3109",4,"Loc","Far",0.314308256634
"3110",12,"Loc","Far",0.314324820237
"3111",18,"Loc","Far",0.31439699692
"3112",18,"Loc","Far",0.314529431201
"3113",24,"Loc","Far",0.314555166451799
"3114",4,"Loc","Far",0.31462576982
"3115",9,"Loc","Far",0.314639333087
"3116",17,"Loc","Far",0.314690338853
"3117",10,"Loc","Far",0.314702218959422
"3118",3,"Loc","Far",0.314710528294
"3119",6,"Loc","Far",0.314712183733
"3120",3,"Loc","Far",0.31475886711
"3121",9,"Loc","Far",0.314785673113
"3122",9,"Loc","Far",0.314819774974
"3123",12,"Loc","Far",0.314855550619
"3124",9,"Loc","Far",0.314868444621
"3125",17,"Loc","Far",0.314881706389
"3126",18,"Loc","Far",0.314947592444
"3127",4,"Loc","Far",0.314989304209
"3128",12,"Loc","Far",0.315066452211
"3129",18,"Loc","Far",0.315074067183
"3130",19,"Loc","Far",0.315097905353
"3131",17,"Loc","Far",0.315133662609
"3132",9,"Loc","Far",0.315163773361
"3133",17,"Loc","Far",0.315167764436
"3134",13,"Loc","Far",0.315172730722
"3135",8,"Loc","Far",0.315180658749
"3136",17,"Loc","Far",0.31519524455
"3137",3,"Loc","Far",0.315218748045
"3138",8,"Loc","Far",0.315232639256
"3139",6,"Loc","Far",0.315254505525
"3140",9,"Loc","Far",0.315279653472
"3141",18,"Loc","Far",0.315307482603
"3142",12,"Loc","Far",0.315339266831
"3143",12,"Loc","Far",0.315343570945
"3144",12,"Loc","Far",0.315414423285
"3145",8,"Loc","Far",0.315429304358
"3146",15,"Loc","Far",0.315473687626
"3147",18,"Loc","Far",0.315479316083
"3148",12,"Loc","Far",0.315525336996
"3149",17,"Loc","Far",0.315539904767
"3150",15,"Loc","Far",0.31556043208
"3151",17,"Loc","Far",0.315589236536
"3152",17,"Loc","Far",0.31560512865
"3153",12,"Loc","Far",0.315624662706
"3154",9,"Loc","Far",0.315689869065
"3155",11,"Loc","Far",0.315719684303
"3156",11,"Loc","Far",0.315742860302
"3157",17,"Loc","Far",0.315748488759
"3158",18,"Loc","Far",0.315749150931
"3159",9,"Loc","Far",0.31576039039
"3160",8,"Loc","Far",0.31576370125
"3161",8,"Loc","Far",0.315826607597
"3162",8,"Loc","Far",0.31584051321
"3163",12,"Loc","Far",0.315844834699
"3164",17,"Loc","Far",0.315849800984
"3165",23,"Loc","Far",0.315860450923947
"3166",18,"Loc","Far",0.315874963498
"3167",9,"Loc","Far",0.315927919922
"3168",2,"Loc","Far",0.315935221096
"3169",17,"Loc","Far",0.315935552181
"3170",23,"Loc","Far",0.315939815112998
"3171",9,"Loc","Far",0.315939839019
"3172",3,"Loc","Far",0.316005412623
"3173",24,"Loc","Far",0.316011546937383
"3174",14,"Loc","Far",0.316013026236
"3175",6,"Loc","Far",0.316017662871
"3176",12,"Loc","Far",0.316028587264
"3177",8,"Loc","Far",0.316056381303
"3178",15,"Loc","Far",0.31605739172
"3179",2,"Loc","Far",0.316091162462
"3180",10,"Loc","Far",0.316140173424432
"3181",6,"Loc","Far",0.316153077775
"3182",6,"Loc","Far",0.316179564798
"3183",16,"Loc","Far",0.316209360058
"3184",10,"Loc","Far",0.316210779583844
"3185",18,"Loc","Far",0.316223265657
"3186",9,"Loc","Far",0.316263641158
"3187",9,"Loc","Far",0.316286817181
"3188",3,"Loc","Far",0.316303060542
"3189",3,"Loc","Far",0.316318290581
"3190",8,"Loc","Far",0.31636031828
"3191",11,"Loc","Far",0.316430194221
"3192",14,"Loc","Far",0.316437809193
"3193",18,"Loc","Far",0.316486147705
"3194",4,"Loc","Far",0.316573228175
"3195",17,"Loc","Far",0.316574878674
"3196",16,"Loc","Far",0.316579844959
"3197",16,"Loc","Far",0.316596068159
"3198",24,"Loc","Far",0.316600982496685
"3199",19,"Loc","Far",0.316639440386
"3200",6,"Loc","Far",0.316654344683
"3201",8,"Loc","Far",0.316665579601
"3202",2,"Loc","Far",0.316671555699
"3203",6,"Loc","Far",0.316684804759
"3204",14,"Loc","Far",0.316685792384
"3205",23,"Loc","Far",0.316689952172745
"3206",2,"Loc","Far",0.316694400612
"3207",12,"Loc","Far",0.316737441754
"3208",18,"Loc","Far",0.316803327809
"3209",9,"Loc","Far",0.316808939853
"3210",8,"Loc","Far",0.316842710628
"3211",8,"Loc","Far",0.316916211727
"3212",8,"Loc","Far",0.316923826706
"3213",6,"Loc","Far",0.316963580675
"3214",17,"Loc","Far",0.316972843688
"3215",8,"Loc","Far",0.316978124815
"3216",25,"Loc","Far",0.316985597935594
"3217",8,"Loc","Far",0.317186377929
"3218",12,"Loc","Far",0.317199637395
"3219",1,"Loc","Far",0.317205454448
"3220",8,"Loc","Far",0.317306562158
"3221",18,"Loc","Far",0.317349288133
"3222",9,"Loc","Far",0.317419462495
"3223",9,"Loc","Far",0.317463165851
"3224",17,"Loc","Far",0.317474107443
"3225",1,"Loc","Far",0.317480917752
"3226",18,"Loc","Far",0.317624089266
"3227",9,"Loc","Far",0.317648574029
"3228",13,"Loc","Far",0.317669448007
"3229",10,"Loc","Far",0.317761740800358
"3230",8,"Loc","Far",0.317809150754
"3231",2,"Loc","Far",0.317919748799
"3232",17,"Loc","Far",0.318003182396
"3233",10,"Loc","Far",0.319065611541743
"3234",2,"Loc","Far",0.31921330064
"3235",9,"Loc","Far",0.319355322522
"3236",1,"Loc","Far",0.319635623507
"3237",10,"Loc","Far",0.319838900220518
"3238",8,"Loc","Far",0.31991618226
"3239",24,"Loc","Far",0.320371335681369
"3240",14,"Loc","Far",0.320496588824
"3241",10,"Loc","Far",0.320582818368182
"3242",23,"Loc","Far",0.320627503819432
"3243",24,"Loc","Far",0.321111374340022
"3244",18,"Loc","Far",0.321126976002
"3245",10,"Loc","Far",0.321247112869129
"3246",10,"Loc","Far",0.321463734868065
"3247",25,"Loc","Far",0.321634907033389
"3248",25,"Loc","Far",0.321671208321873
"3249",10,"Loc","Far",0.322137871830168
"3250",10,"Loc","Far",0.32224739131464
"3251",10,"Loc","Far",0.322414482807322
"3252",25,"Loc","Far",0.322992171171977
"3253",10,"Loc","Far",0.323111561426018
"3254",6,"Loc","Far",0.323519781005
"3255",9,"Loc","Far",0.323721354023
"3256",10,"Loc","Far",0.32499219275168
"3257",14,"Loc","Far",0.32517449872
"3258",10,"Loc","Far",0.325255738101083
"3259",9,"Loc","Far",0.325332418653
"3260",18,"Loc","Far",0.325992280406
"3261",24,"Loc","Far",0.326501874104435
"3262",18,"Loc","Far",0.326570024957
"3263",8,"Loc","Far",0.327095120686
"3264",3,"Loc","Far",0.327121353937
"3265",3,"Loc","Far",0.327267032563
"3266",23,"Loc","Far",0.327483868529917
"3267",18,"Loc","Far",0.327569572694
"3268",6,"Loc","Far",0.328869828533
"3269",18,"Loc","Far",0.328905834591
"3270",18,"Loc","Far",0.329028998472
"3271",23,"Loc","Far",0.32937726339428
"3272",19,"Loc","Far",0.329418686345
"3273",17,"Loc","Far",0.329655081536
"3274",2,"Loc","Far",0.329747454448
"3275",8,"Loc","Far",0.329841148233
"3276",18,"Loc","Far",0.329851084273
"3277",2,"Loc","Far",0.330022917752
"3278",18,"Loc","Far",0.330106020264
"3279",12,"Loc","Far",0.33012323672
"3280",18,"Loc","Far",0.330209319003
"3281",12,"Loc","Far",0.330308313628
"3282",19,"Loc","Far",0.330347712827
"3283",6,"Loc","Far",0.330354426164
"3284",3,"Loc","Far",0.330360716832
"3285",9,"Loc","Far",0.330468887349
"3286",9,"Loc","Far",0.330470542779
"3287",3,"Loc","Far",0.33069743311
"3288",14,"Loc","Far",0.33088142298
"3289",11,"Loc","Far",0.331004255776
"3290",3,"Loc","Far",0.331056994445
"3291",6,"Loc","Far",0.331105002174
"3292",8,"Loc","Far",0.331118809229
"3293",9,"Loc","Far",0.331270777718
"3294",17,"Loc","Far",0.331290975994
"3295",8,"Loc","Far",0.331295940256
"3296",6,"Loc","Far",0.331299350704
"3297",6,"Loc","Far",0.331318222708
"3298",12,"Loc","Far",0.331344611878
"3299",7,"Loc","Far",0.331412913814
"3300",3,"Loc","Far",0.331464563509
"3301",18,"Loc","Far",0.331486647645
"3302",12,"Loc","Far",0.3315478985
"3303",17,"Loc","Far",0.331556175642
"3304",6,"Loc","Far",0.331649972669
"3305",6,"Loc","Far",0.331695993871
"3306",17,"Loc","Far",0.331699866837
"3307",6,"Loc","Far",0.331700960188
"3308",7,"Loc","Far",0.331716852401
"3309",18,"Loc","Far",0.331726022608
"3310",3,"Loc","Far",0.331731751352
"3311",3,"Loc","Far",0.331739035283
"3312",9,"Loc","Far",0.331790582788
"3313",9,"Loc","Far",0.33179621125
"3314",15,"Loc","Far",0.331824686147
"3315",7,"Loc","Far",0.331836044004
"3316",12,"Loc","Far",0.331844551289
"3317",6,"Loc","Far",0.331852267306
"3318",12,"Loc","Far",0.331871369231
"3319",17,"Loc","Far",0.331881963974
"3320",18,"Loc","Far",0.331894876316
"3321",17,"Loc","Far",0.331912092773
"3322",3,"Loc","Far",0.331917491599
"3323",6,"Loc","Far",0.331934377077
"3324",25,"Loc","Far",0.331947768713506
"3325",6,"Loc","Far",0.331955566695
"3326",9,"Loc","Far",0.331962416438
"3327",6,"Loc","Far",0.33197576305
"3328",17,"Loc","Far",0.331978309913
"3329",14,"Loc","Far",0.331993539856
"3330",8,"Loc","Far",0.331998173729
"3331",18,"Loc","Far",0.332011087398
"3332",16,"Loc","Far",0.332015722598
"3333",12,"Loc","Far",0.33202631734
"3334",20,"Loc","Far",0.332030290369
"3335",18,"Loc","Far",0.332044195968
"3336",9,"Loc","Far",0.332049492064
"3337",18,"Loc","Far",0.332104784652
"3338",3,"Loc","Far",0.332125083641
"3339",9,"Loc","Far",0.332135905519
"3340",16,"Loc","Far",0.332136568879
"3341",11,"Loc","Far",0.332136899965
"3342",11,"Loc","Far",0.332147163622
"3343",17,"Loc","Far",0.332153785336
"3344",11,"Loc","Far",0.332161069221
"3345",11,"Loc","Far",0.33216967745
"3346",2,"Loc","Far",0.332177623507
"3347",17,"Loc","Far",0.332177954592
"3348",12,"Loc","Far",0.332224306591
"3349",6,"Loc","Far",0.332259505282
"3350",12,"Loc","Far",0.332272645103
"3351",6,"Loc","Far",0.332282019251
"3352",17,"Loc","Far",0.332299794131
"3353",18,"Loc","Far",0.332303767159
"3354",9,"Loc","Far",0.332314029804
"3355",6,"Loc","Far",0.332316452381
"3356",3,"Loc","Far",0.332350223335
"3357",18,"Loc","Far",0.332358065215
"3358",9,"Loc","Far",0.332431896431
"3359",8,"Loc","Far",0.332443153356
"3360",11,"Loc","Far",0.332447458354
"3361",8,"Loc","Far",0.332450768335
"3362",19,"Loc","Far",0.332491492753
"3363",8,"Loc","Far",0.332542810252
"3364",12,"Loc","Far",0.33256102075
"3365",14,"Loc","Far",0.33257260875
"3366",16,"Loc","Far",0.332575257436
"3367",8,"Loc","Far",0.332600750307
"3368",11,"Loc","Far",0.33262657572
"3369",8,"Loc","Far",0.332645778007
"3370",9,"Loc","Far",0.332652068642
"3371",12,"Loc","Far",0.332656042347
"3372",5,"Loc","Far",0.332719717304
"3373",12,"Loc","Far",0.332723252745
"3374",8,"Loc","Far",0.332754705312
"3375",9,"Loc","Far",0.33275569857
"3376",12,"Loc","Far",0.332804037656
"3377",11,"Loc","Far",0.332804699828
"3378",12,"Loc","Far",0.33281297697
"3379",18,"Loc","Far",0.332817943256
"3380",14,"Loc","Far",0.332826220398
"3381",17,"Loc","Far",0.332837808398
"3382",12,"Loc","Far",0.332844430112
"3383",5,"Loc","Far",0.332906450815
"3384",8,"Loc","Far",0.332914950951
"3385",12,"Loc","Far",0.332915944624
"3386",17,"Loc","Far",0.332923228509
"3387",3,"Loc","Far",0.332947174613
"3388",23,"Loc","Far",0.33299772369474
"3389",12,"Loc","Far",0.333035466563
"3390",11,"Loc","Far",0.333099035018
"3391",12,"Loc","Far",0.333168563015
"3392",25,"Loc","Far",0.333221377238276
"3393",9,"Loc","Far",0.333227165079
"3394",12,"Loc","Far",0.333272523926
"3395",8,"Loc","Far",0.333287753823
"3396",8,"Loc","Far",0.333288415995
"3397",9,"Loc","Far",0.333294044458
"3398",20,"Loc","Far",0.333334768038
"3399",15,"Loc","Far",0.333342714095
"3400",12,"Loc","Far",0.333398667579
"3401",16,"Loc","Far",0.333400985179
"3402",3,"Loc","Far",0.333409373161
"3403",16,"Loc","Far",0.333427140949
"3404",9,"Loc","Far",0.333445350774
"3405",3,"Loc","Far",0.333452414574
"3406",9,"Loc","Far",0.333469520054
"3407",12,"Loc","Far",0.333589704029
"3408",9,"Loc","Far",0.333599305779
"3409",12,"Loc","Far",0.333600298772
"3410",17,"Loc","Far",0.333636056028
"3411",5,"Loc","Far",0.333687155814
"3412",16,"Loc","Far",0.333708232711
"3413",18,"Loc","Far",0.333709888139
"3414",11,"Loc","Far",0.333713198996
"3415",8,"Loc","Far",0.333762862278
"3416",1,"Loc","Far",0.333763712619
"3417",19,"Loc","Far",0.333767828137
"3418",17,"Loc","Far",0.333815173393
"3419",9,"Loc","Far",0.333815504958
"3420",6,"Loc","Far",0.333916599649
"3421",8,"Loc","Far",0.333978068199
"3422",9,"Loc","Far",0.33434424935
"3423",25,"Loc","Far",0.334393337237184
"3424",17,"Loc","Far",0.334564089253
"3425",9,"Loc","Far",0.334713410276
"3426",5,"Loc","Far",0.334788022701
"3427",17,"Loc","Far",0.334842201243
"3428",1,"Loc","Far",0.334897350066
"3429",6,"Loc","Far",0.335179699551
"3430",8,"Loc","Far",0.335277249788
"3431",1,"Loc","Far",0.335303261137
"3432",1,"Loc","Far",0.33534001165
"3433",9,"Loc","Far",0.335393792071
"3434",1,"Loc","Far",0.335492973245
"3435",1,"Loc","Far",0.335551244329
"3436",1,"Loc","Far",0.335698577466
"3437",10,"Loc","Far",0.335722990314525
"3438",17,"Loc","Far",0.335758646469
"3439",1,"Loc","Far",0.335845910604
"3440",1,"Loc","Far",0.335880012432
"3441",10,"Loc","Far",0.335897428809454
"3442",19,"Loc","Far",0.335972527833
"3443",23,"Loc","Far",0.336004240511734
"3444",1,"Loc","Far",0.336190570821
"3445",12,"Loc","Far",0.33630096485
"3446",1,"Loc","Far",0.336660050348
"3447",10,"Loc","Far",0.336816720310892
"3448",18,"Loc","Far",0.336885662201
"3449",10,"Loc","Far",0.336992092062451
"3450",8,"Loc","Far",0.337052864176
"3451",3,"Loc","Far",0.337289390921
"3452",23,"Loc","Far",0.337540454003415
"3453",1,"Loc","Far",0.337614570429
"3454",1,"Loc","Far",0.337881756591
"3455",18,"Loc","Far",0.337913352223
"3456",10,"Loc","Far",0.338200755256508
"3457",10,"Loc","Far",0.33835942410318
"3458",1,"Loc","Far",0.338490954284
"3459",24,"Loc","Far",0.338710714026462
"3460",24,"Loc","Far",0.338904239447472
"3461",10,"Loc","Far",0.33890490645417
"3462",24,"Loc","Far",0.339062665717073
"3463",22,"Loc","Far",0.339603942759211
"3464",10,"Loc","Far",0.339689773970732
"3465",10,"Loc","Far",0.339840350603792
"3466",23,"Loc","Far",0.340649605178113
"3467",4,"Loc","Far",0.340797928185
"3468",22,"Loc","Far",0.340854124822148
"3469",23,"Loc","Far",0.340950460597219
"3470",10,"Loc","Far",0.340984790848518
"3471",23,"Loc","Far",0.341007977393974
"3472",12,"Loc","Far",0.341052044686
"3473",10,"Loc","Far",0.341587610705785
"3474",23,"Loc","Far",0.341806490907696
"3475",10,"Loc","Far",0.341822048030764
"3476",3,"Loc","Far",0.342286167781
"3477",18,"Loc","Far",0.342538288406
"3478",16,"Loc","Far",0.342750514342
"3479",17,"Loc","Far",0.343020680275
"3480",23,"Loc","Far",0.343032190916589
"3481",24,"Loc","Far",0.34303790656846
"3482",25,"Loc","Far",0.343276687839811
"3483",23,"Loc","Far",0.343326004322307
"3484",14,"Loc","Far",0.343481551574
"3485",6,"Loc","Far",0.34366945255
"3486",14,"Loc","Far",0.343676229967
"3487",19,"Loc","Far",0.343712649394
"3488",25,"Loc","Far",0.343763975984082
"3489",12,"Loc","Far",0.343861969046
"3490",10,"Loc","Far",0.343932627024174
"3491",3,"Loc","Far",0.344046561537
"3492",19,"Loc","Far",0.344101675095
"3493",8,"Loc","Far",0.344266566635
"3494",18,"Loc","Far",0.3443655504
"3495",23,"Loc","Far",0.345122559380197
"3496",19,"Loc","Far",0.345498856761
"3497",9,"Loc","Far",0.34564355344
"3498",7,"Loc","Far",0.345965546343
"3499",7,"Loc","Far",0.345980114205
"3500",25,"Loc","Far",0.346031489237705
"3501",1,"Loc","Far",0.346089040079
"3502",15,"Loc","Far",0.346234529193
"3503",18,"Loc","Far",0.346259360621
"3504",2,"Loc","Far",0.346305712619
"3505",11,"Loc","Far",0.346380537988
"3506",6,"Loc","Far",0.346418143346
"3507",23,"Loc","Far",0.346612032247616
"3508",23,"Loc","Far",0.346817756112507
"3509",6,"Loc","Far",0.346894578669
"3510",5,"Loc","Far",0.347021054203
"3511",3,"Loc","Far",0.3470455547
"3512",6,"Loc","Far",0.347173685673
"3513",6,"Loc","Far",0.347193882027
"3514",9,"Loc","Far",0.347269848028
"3515",11,"Loc","Far",0.347418491666
"3516",2,"Loc","Far",0.347439350066
"3517",6,"Loc","Far",0.347460407695
"3518",6,"Loc","Far",0.347482259489
"3519",11,"Loc","Far",0.347493979206
"3520",6,"Loc","Far",0.347499476054
"3521",14,"Loc","Far",0.347501925263
"3522",19,"Loc","Far",0.347529074291
"3523",12,"Loc","Far",0.347557216576
"3524",8,"Loc","Far",0.347574447177
"3525",18,"Loc","Far",0.347596615774
"3526",4,"Loc","Far",0.347635553133
"3527",16,"Loc","Far",0.347663495086
"3528",18,"Loc","Far",0.347691637371
"3529",12,"Loc","Far",0.347725408113
"3530",6,"Loc","Far",0.347729582065
"3531",12,"Loc","Far",0.347729712227
"3532",11,"Loc","Far",0.347732691998
"3533",12,"Loc","Far",0.34776182754
"3534",18,"Loc","Far",0.347805861939
"3535",2,"Loc","Far",0.347845261137
"3536",5,"Loc","Far",0.34787824048
"3537",2,"Loc","Far",0.34788201165
"3538",12,"Loc","Far",0.347933329934
"3539",2,"Loc","Far",0.348034973245
"3540",3,"Loc","Far",0.348061994201
"3541",18,"Loc","Far",0.348067419644
"3542",8,"Loc","Far",0.348072400569
"3543",9,"Loc","Far",0.348076042515
"3544",6,"Loc","Far",0.348082852732
